customer_id,age,plan_type,city,join_date
C05933,22,Bronze,Hyderabad,2020-12-09
C05934,29,Silver,Hyderabad,2020-06-10
C05935,24,Bronze,Hyderabad,2020-04-17
C05936,58,Gold,Mumbai,2020-02-05
C05937,19,Bronze,Bangalore,2021-07-11
C05938,42,Silver,Pune,2022-01-23
C05939,27,Silver,Hyderabad,2020-06-20
C05940,55,Gold,Chennai,2020-12-01
C05941,23,Bronze,Mumbai,2020-02-19
C05942,44,Bronze,Hyderabad,2022-01-05
C05943,52,Bronze,Mumbai,2021-10-19
C05944,27,Silver,Bangalore,2020-03-13
C05945,26,Gold,Chennai,2020-08-18
C05946,37,Bronze,Chennai,2021-12-11
C05947,54,Silver,Chennai,2021-01-13
C05948,52,Silver,Hyderabad,2020-11-23
C05949,54,Silver,Mumbai,2022-06-29
C05950,57,Bronze,Chennai,2020-08-30
C05951,25,Bronze,Delhi,2020-11-16
C05952,48,Bronze,Delhi,2021-04-27
C05953,33,Bronze,Mumbai,2021-04-28
C05954,45,Bronze,Hyderabad,2020-03-27
C05955,23,Bronze,Hyderabad,2021-03-08
C05956,49,Bronze,Bangalore,2020-04-13
C05957,45,Bronze,Bangalore,2022-06-07
C05958,28,Bronze,Chennai,2020-06-05
C05959,59,Silver,Pune,2020-12-24
C05960,40,Bronze,Bangalore,2020-06-21
C05961,47,Gold,Hyderabad,2022-03-25
C05962,26,Silver,Pune,2020-09-02
C05963,45,Bronze,Bangalore,2021-03-01
C05964,41,Gold,Mumbai,2020-03-11
C05965,45,Bronze,Delhi,2020-10-14
C05966,41,Gold,Bangalore,2020-11-14
C05967,32,Gold,Bangalore,2022-04-01
C05968,56,Gold,Mumbai,2020-11-21
C05969,50,Gold,Hyderabad,2020-04-15
C05970,51,Silver,Chennai,2022-08-30
C05971,39,Silver,Mumbai,2022-07-18
C05972,46,Gold,Chennai,2020-01-13
C05973,51,Bronze,Bangalore,2021-07-19
C05974,59,Gold,Hyderabad,2020-09-12
C05975,27,Silver,Pune,2021-07-17
C05976,47,Bronze,Bangalore,2020-06-19
C05977,28,Silver,Mumbai,2021-05-31
C05978,51,Silver,Pune,2022-07-18
C05979,38,Bronze,Delhi,2020-12-22
C05980,30,Gold,Pune,2022-06-24
C05981,42,Gold,Mumbai,2020-01-06
C05982,38,Gold,Pune,2020-01-02
C05983,18,Gold,Mumbai,2022-09-20
C05984,22,Bronze,Bangalore,2021-11-23
C05985,39,Bronze,Hyderabad,2020-05-10
C05986,24,Bronze,Delhi,2021-03-24
C05987,30,Silver,Hyderabad,2022-05-20
C05988,40,Bronze,Hyderabad,2022-05-05
C05989,38,Gold,Hyderabad,2022-01-14
C05990,23,Silver,Mumbai,2020-11-03
C05991,37,Gold,Mumbai,2022-05-24
C05992,29,Gold,Delhi,2021-07-14
C05993,57,Bronze,Mumbai,2022-03-16
C05994,26,Bronze,Chennai,2022-05-29
C05995,45,Gold,Mumbai,2021-10-08
C05996,28,Gold,Mumbai,2022-08-14
C05997,49,Silver,Mumbai,2021-04-17
C05998,28,Bronze,Bangalore,2020-08-28
C05999,41,Silver,Delhi,2020-05-11
C06000,32,Silver,Chennai,2020-01-23
C06001,58,Silver,Mumbai,2022-08-27
C06002,52,Gold,Delhi,2021-02-25
C06003,34,Silver,Pune,2022-01-16
C06004,42,Silver,Bangalore,2022-08-26
C06005,52,Gold,Mumbai,2021-02-06
C06006,36,Bronze,Chennai,2022-04-07
C06007,58,Bronze,Bangalore,2020-08-26
C06008,48,Silver,Chennai,2022-07-05
C06009,34,Gold,Bangalore,2020-10-21
C06010,40,Bronze,Pune,2022-03-29
C06011,18,Silver,Delhi,2021-07-03
C06012,27,Silver,Bangalore,2022-08-18
C06013,25,Gold,Hyderabad,2022-02-28
C06014,59,Silver,Pune,2022-09-07
C06015,43,Bronze,Hyderabad,2020-04-18
C06016,51,Gold,Pune,2022-08-18
C06017,36,Bronze,Hyderabad,2021-07-23
C06018,31,Bronze,Hyderabad,2020-08-04
C06019,25,Bronze,Chennai,2022-03-15
C06020,18,Silver,Bangalore,2020-03-19
C06021,42,Silver,Bangalore,2022-04-30
C06022,41,Bronze,Pune,2021-06-25
C06023,37,Bronze,Delhi,2020-09-14
C06024,47,Gold,Chennai,2020-04-20
C06025,22,Gold,Bangalore,2022-01-20
C06026,20,Silver,Bangalore,2021-11-03
C06027,49,Silver,Chennai,2020-07-06
C06028,34,Gold,Mumbai,2021-12-27
C06029,59,Bronze,Chennai,2021-08-25
C06030,22,Silver,Bangalore,2021-03-25
C06031,28,Bronze,Delhi,2020-01-24
C06032,55,Gold,Mumbai,2022-04-05
C06033,21,Silver,Hyderabad,2021-09-23
C06034,56,Silver,Chennai,2022-01-04
C06035,36,Gold,Hyderabad,2021-12-20
C06036,56,Silver,Mumbai,2021-10-07
C06037,40,Gold,Mumbai,2020-01-20
C06038,34,Silver,Mumbai,2021-06-19
C06039,30,Gold,Pune,2022-06-25
C06040,44,Silver,Chennai,2022-05-17
C06041,18,Bronze,Delhi,2021-10-25
C06042,19,Bronze,Delhi,2021-02-20
C06043,35,Bronze,Hyderabad,2021-07-25
C06044,53,Silver,Hyderabad,2020-01-26
C06045,50,Silver,Hyderabad,2020-12-24
C06046,53,Bronze,Chennai,2021-05-16
C06047,19,Bronze,Bangalore,2021-01-26
C06048,21,Gold,Hyderabad,2022-07-06
C06049,33,Gold,Mumbai,2021-10-23
C06050,21,Gold,Hyderabad,2021-10-23
C06051,26,Bronze,Mumbai,2020-07-15
C06052,38,Bronze,Pune,2021-11-20
C06053,40,Bronze,Bangalore,2020-11-11
C06054,19,Gold,Bangalore,2021-09-22
C06055,20,Silver,Chennai,2020-06-13
C06056,40,Bronze,Chennai,2020-08-07
C06057,43,Silver,Delhi,2021-06-05
C06058,24,Silver,Pune,2020-07-17
C06059,53,Silver,Chennai,2022-07-26
C06060,50,Gold,Mumbai,2021-09-10
C06061,53,Silver,Pune,2020-03-07
C06062,21,Bronze,Bangalore,2022-05-12
C06063,40,Gold,Mumbai,2020-08-16
C06064,42,Bronze,Pune,2020-11-01
C06065,58,Bronze,Bangalore,2021-07-23
C06066,43,Gold,Chennai,2020-05-24
C06067,45,Bronze,Mumbai,2020-04-12
C06068,45,Bronze,Mumbai,2020-06-16
C06069,38,Gold,Bangalore,2020-02-18
C06070,27,Bronze,Mumbai,2021-05-30
C06071,44,Silver,Chennai,2022-08-04
C06072,32,Bronze,Chennai,2022-06-06
C06073,34,Silver,Chennai,2021-09-05
C06074,56,Bronze,Bangalore,2020-09-15
C06075,52,Gold,Hyderabad,2022-06-18
C06076,22,Gold,Hyderabad,2022-07-29
C06077,33,Bronze,Mumbai,2020-01-15
C06078,40,Gold,Chennai,2020-01-18
C06079,56,Bronze,Mumbai,2020-11-29
C06080,26,Gold,Bangalore,2021-05-12
C06081,50,Silver,Mumbai,2021-04-03
C06082,52,Bronze,Delhi,2020-10-03
C06083,57,Silver,Hyderabad,2021-07-14
C06084,41,Silver,Mumbai,2020-12-19
C06085,41,Bronze,Mumbai,2020-01-12
C06086,41,Silver,Pune,2020-02-17
C06087,36,Bronze,Mumbai,2022-09-06
C06088,56,Silver,Delhi,2021-10-13
C06089,42,Bronze,Hyderabad,2021-10-05
C06090,48,Bronze,Pune,2022-08-21
C06091,55,Gold,Bangalore,2020-01-04
C06092,42,Bronze,Bangalore,2020-09-07
C06093,44,Bronze,Hyderabad,2021-08-28
C06094,49,Silver,Bangalore,2021-08-18
C06095,28,Bronze,Delhi,2021-03-12
C06096,22,Gold,Mumbai,2022-06-04
C06097,50,Silver,Hyderabad,2021-02-07
C06098,36,Silver,Pune,2021-12-22
C06099,33,Gold,Mumbai,2020-03-22
C06100,52,Silver,Bangalore,2022-06-01
C06101,28,Silver,Bangalore,2022-09-17
C06102,28,Silver,Pune,2020-09-22
C06103,27,Silver,Delhi,2021-12-09
C06104,51,Gold,Pune,2020-09-09
C06105,22,Gold,Hyderabad,2022-08-28
C06106,40,Silver,Pune,2020-08-16
C06107,42,Silver,Bangalore,2021-06-11
C06108,46,Gold,Delhi,2021-02-02
C06109,57,Gold,Delhi,2021-11-23
C06110,30,Gold,Chennai,2022-02-16
C06111,49,Silver,Pune,2022-05-23
C06112,51,Silver,Hyderabad,2021-07-19
C06113,29,Bronze,Bangalore,2020-03-31
C06114,41,Gold,Mumbai,2021-08-03
C06115,57,Silver,Delhi,2022-04-11
C06116,38,Gold,Pune,2021-01-24
C06117,46,Silver,Chennai,2021-04-28
C06118,40,Gold,Hyderabad,2022-07-17
C06119,50,Silver,Hyderabad,2020-04-12
C06120,25,Bronze,Bangalore,2022-02-07
C06121,59,Bronze,Delhi,2022-09-19
C06122,30,Gold,Bangalore,2020-06-27
C06123,22,Silver,Chennai,2021-07-06
C06124,58,Silver,Mumbai,2021-04-19
C06125,27,Gold,Mumbai,2020-08-02
C06126,31,Silver,Mumbai,2020-03-27
C06127,41,Gold,Hyderabad,2020-06-12
C06128,28,Silver,Delhi,2022-06-26
C06129,20,Gold,Bangalore,2020-03-31
C06130,46,Silver,Bangalore,2020-03-16
C06131,47,Gold,Chennai,2020-02-23
C06132,54,Silver,Mumbai,2020-08-11
C06133,24,Bronze,Delhi,2022-02-14
C06134,34,Silver,Delhi,2020-05-23
C06135,37,Gold,Chennai,2020-12-16
C06136,28,Bronze,Pune,2020-09-29
C06137,42,Silver,Delhi,2020-08-16
C06138,41,Bronze,Delhi,2021-11-25
C06139,19,Silver,Bangalore,2020-10-27
C06140,44,Bronze,Chennai,2021-01-29
C06141,36,Gold,Delhi,2022-07-12
C06142,46,Silver,Delhi,2020-11-05
C06143,54,Silver,Bangalore,2021-01-02
C06144,28,Gold,Delhi,2021-02-07
C06145,36,Bronze,Bangalore,2021-09-28
C06146,45,Gold,Pune,2020-08-14
C06147,56,Gold,Hyderabad,2021-05-29
C06148,38,Bronze,Bangalore,2020-11-24
C06149,43,Gold,Bangalore,2020-05-23
C06150,39,Silver,Delhi,2020-11-23
C06151,23,Silver,Bangalore,2020-09-30
C06152,28,Silver,Chennai,2021-02-05
C06153,31,Gold,Mumbai,2020-04-05
C06154,53,Silver,Mumbai,2021-01-04
C06155,57,Silver,Pune,2020-07-02
C06156,58,Silver,Bangalore,2021-08-04
C06157,19,Silver,Chennai,2021-11-08
C06158,37,Silver,Delhi,2020-12-12
C06159,39,Silver,Delhi,2020-12-20
C06160,56,Gold,Hyderabad,2020-01-09
C06161,21,Silver,Pune,2022-08-02
C06162,46,Silver,Chennai,2020-11-15
C06163,41,Bronze,Chennai,2022-07-04
C06164,18,Gold,Delhi,2022-09-16
C06165,41,Gold,Hyderabad,2020-07-03
C06166,47,Gold,Delhi,2020-08-08
C06167,29,Gold,Hyderabad,2021-10-20
C06168,36,Silver,Mumbai,2020-04-17
C06169,54,Silver,Chennai,2022-04-02
C06170,57,Bronze,Mumbai,2020-08-21
C06171,21,Bronze,Delhi,2020-04-27
C06172,32,Gold,Pune,2021-09-24
C06173,37,Bronze,Bangalore,2020-06-15
C06174,37,Bronze,Pune,2020-06-25
C06175,38,Gold,Pune,2022-05-30
C06176,27,Gold,Bangalore,2021-12-25
C06177,47,Bronze,Chennai,2021-12-14
C06178,41,Silver,Mumbai,2022-08-16
C06179,57,Bronze,Mumbai,2022-01-15
C06180,57,Bronze,Chennai,2021-11-05
C06181,55,Silver,Bangalore,2022-04-11
C06182,20,Silver,Hyderabad,2021-07-30
C06183,46,Gold,Pune,2021-12-31
C06184,25,Gold,Delhi,2021-02-28
C06185,46,Bronze,Mumbai,2021-01-08
C06186,27,Silver,Chennai,2021-04-13
C06187,22,Gold,Delhi,2022-04-04
C06188,28,Bronze,Bangalore,2022-08-29
C06189,21,Silver,Delhi,2021-12-11
C06190,52,Bronze,Delhi,2021-04-13
C06191,57,Gold,Pune,2021-11-28
C06192,29,Gold,Bangalore,2021-08-13
C06193,38,Silver,Delhi,2022-09-07
C06194,33,Bronze,Mumbai,2020-01-24
C06195,31,Silver,Bangalore,2021-06-17
C06196,38,Gold,Mumbai,2021-08-11
C06197,44,Gold,Chennai,2020-04-21
C06198,53,Bronze,Chennai,2022-06-10
C06199,18,Bronze,Hyderabad,2022-01-23
C06200,18,Bronze,Chennai,2020-03-01
C06201,39,Silver,Delhi,2021-06-09
C06202,32,Bronze,Bangalore,2021-09-05
C06203,37,Bronze,Chennai,2020-07-21
C06204,20,Gold,Mumbai,2020-11-25
C06205,31,Gold,Delhi,2020-03-19
C06206,26,Bronze,Chennai,2020-11-17
C06207,36,Bronze,Pune,2021-06-16
C06208,57,Gold,Mumbai,2020-03-24
C06209,51,Bronze,Mumbai,2021-09-22
C06210,21,Silver,Hyderabad,2021-06-18
C06211,50,Silver,Pune,2022-03-24
C06212,54,Silver,Hyderabad,2020-06-06
C06213,19,Bronze,Chennai,2022-02-21
C06214,44,Gold,Pune,2022-03-03
C06215,34,Bronze,Mumbai,2021-05-14
C06216,48,Bronze,Hyderabad,2020-08-01
C06217,58,Gold,Delhi,2022-08-28
C06218,23,Gold,Pune,2020-07-14
C06219,48,Gold,Mumbai,2020-11-16
C06220,20,Silver,Bangalore,2020-03-28
C06221,57,Bronze,Pune,2021-08-25
C06222,20,Gold,Pune,2020-10-14
C06223,50,Bronze,Chennai,2021-04-14
C06224,30,Silver,Delhi,2021-12-22
C06225,38,Silver,Chennai,2022-06-21
C06226,54,Gold,Pune,2020-08-10
C06227,33,Gold,Pune,2022-04-02
C06228,38,Bronze,Delhi,2021-12-03
C06229,30,Gold,Delhi,2022-08-14
C06230,21,Bronze,Hyderabad,2021-06-05
C06231,48,Gold,Mumbai,2020-01-05
C06232,26,Bronze,Mumbai,2020-11-12
C06233,50,Bronze,Hyderabad,2022-08-16
C06234,54,Bronze,Mumbai,2022-05-17
C06235,54,Bronze,Pune,2022-06-07
C06236,41,Silver,Hyderabad,2020-03-10
C06237,42,Bronze,Hyderabad,2021-02-07
C06238,58,Gold,Mumbai,2022-03-25
C06239,46,Silver,Bangalore,2021-08-11
C06240,57,Silver,Mumbai,2020-01-01
C06241,53,Bronze,Chennai,2020-09-22
C06242,32,Silver,Bangalore,2021-09-26
C06243,35,Bronze,Hyderabad,2022-05-22
C06244,37,Gold,Bangalore,2021-11-07
C06245,22,Bronze,Pune,2020-02-02
C06246,35,Silver,Delhi,2021-08-23
C06247,57,Gold,Bangalore,2021-07-30
C06248,18,Bronze,Chennai,2020-04-02
C06249,36,Gold,Delhi,2020-03-18
C06250,40,Gold,Pune,2022-03-14
C06251,43,Silver,Chennai,2021-03-28
C06252,46,Gold,Delhi,2022-03-27
C06253,51,Silver,Pune,2021-02-21
C06254,36,Gold,Delhi,2020-12-03
C06255,35,Bronze,Delhi,2020-04-11
C06256,19,Gold,Mumbai,2021-10-09
C06257,44,Bronze,Chennai,2021-03-30
C06258,23,Bronze,Chennai,2020-04-07
C06259,56,Gold,Bangalore,2021-01-17
C06260,23,Bronze,Chennai,2021-12-27
C06261,23,Gold,Chennai,2020-08-19
C06262,48,Gold,Delhi,2020-11-07
C06263,58,Bronze,Hyderabad,2020-09-08
C06264,57,Bronze,Mumbai,2021-09-22
C06265,47,Silver,Bangalore,2021-10-21
C06266,38,Bronze,Mumbai,2021-09-13
C06267,58,Silver,Bangalore,2022-05-18
C06268,35,Bronze,Pune,2021-08-18
C06269,40,Gold,Delhi,2020-12-07
C06270,55,Bronze,Chennai,2020-05-03
C06271,40,Gold,Chennai,2020-05-10
C06272,45,Gold,Hyderabad,2022-05-11
C06273,53,Gold,Mumbai,2022-07-04
C06274,42,Silver,Mumbai,2020-06-26
C06275,24,Bronze,Mumbai,2022-02-12
C06276,35,Gold,Chennai,2020-01-03
C06277,37,Gold,Mumbai,2021-06-20
C06278,22,Silver,Delhi,2021-08-28
C06279,35,Bronze,Bangalore,2022-04-13
C06280,59,Bronze,Chennai,2022-09-21
C06281,57,Silver,Delhi,2020-10-08
C06282,50,Silver,Pune,2020-06-07
C06283,32,Bronze,Delhi,2022-08-30
C06284,52,Silver,Delhi,2020-07-09
C06285,18,Bronze,Pune,2021-03-16
C06286,38,Bronze,Delhi,2021-12-10
C06287,25,Gold,Bangalore,2020-05-10
C06288,24,Gold,Chennai,2020-02-05
C06289,58,Bronze,Hyderabad,2022-02-05
C06290,57,Bronze,Pune,2020-07-05
C06291,57,Bronze,Chennai,2022-04-10
C06292,47,Bronze,Mumbai,2020-05-11
C06293,55,Bronze,Bangalore,2021-04-05
C06294,52,Bronze,Hyderabad,2022-06-09
C06295,19,Silver,Bangalore,2020-05-14
C06296,25,Bronze,Bangalore,2020-01-27
C06297,55,Silver,Mumbai,2020-08-29
C06298,21,Silver,Hyderabad,2020-06-09
C06299,54,Bronze,Bangalore,2020-04-26
C06300,38,Bronze,Mumbai,2022-05-14
C06301,30,Silver,Pune,2020-12-01
C06302,26,Silver,Mumbai,2021-01-29
C06303,46,Bronze,Delhi,2022-02-13
C06304,58,Bronze,Chennai,2020-07-28
C06305,41,Silver,Mumbai,2022-06-23
C06306,33,Silver,Mumbai,2021-10-17
C06307,29,Silver,Mumbai,2022-08-29
C06308,19,Gold,Bangalore,2021-11-13
C06309,36,Silver,Hyderabad,2021-06-01
C06310,47,Gold,Mumbai,2022-06-10
C06311,33,Bronze,Mumbai,2021-12-04
C06312,41,Bronze,Delhi,2020-10-29
C06313,30,Silver,Delhi,2022-09-27
C06314,22,Bronze,Pune,2022-06-05
C06315,40,Bronze,Pune,2021-01-10
C06316,55,Bronze,Delhi,2021-06-30
C06317,48,Bronze,Hyderabad,2021-08-06
C06318,34,Gold,Pune,2022-05-19
C06319,20,Gold,Chennai,2020-07-14
C06320,43,Silver,Chennai,2022-04-02
C06321,30,Silver,Hyderabad,2021-07-18
C06322,55,Silver,Delhi,2020-08-10
C06323,39,Bronze,Pune,2020-07-15
C06324,38,Bronze,Mumbai,2021-08-02
C06325,46,Gold,Delhi,2020-07-08
C06326,56,Gold,Pune,2020-08-14
C06327,22,Silver,Hyderabad,2022-05-10
C06328,31,Gold,Chennai,2020-04-21
C06329,35,Gold,Hyderabad,2020-09-30
C06330,21,Gold,Pune,2022-06-12
C06331,50,Gold,Hyderabad,2021-09-30
C06332,56,Gold,Pune,2020-03-15
C06333,37,Silver,Pune,2020-01-03
C06334,30,Silver,Hyderabad,2022-08-05
C06335,53,Gold,Bangalore,2021-05-21
C06336,21,Silver,Mumbai,2022-06-28
C06337,52,Bronze,Delhi,2022-03-23
C06338,25,Gold,Chennai,2021-06-29
C06339,57,Bronze,Mumbai,2022-04-25
C06340,53,Silver,Delhi,2021-10-29
C06341,23,Silver,Delhi,2020-04-30
C06342,39,Bronze,Chennai,2022-05-06
C06343,23,Silver,Mumbai,2020-02-10
C06344,59,Gold,Chennai,2021-11-25
C06345,53,Bronze,Pune,2022-02-28
C06346,26,Gold,Chennai,2022-07-06
C06347,33,Bronze,Hyderabad,2021-11-01
C06348,56,Silver,Bangalore,2022-07-06
C06349,55,Bronze,Bangalore,2022-02-24
C06350,50,Bronze,Bangalore,2022-05-01
C06351,35,Gold,Mumbai,2022-05-04
C06352,29,Silver,Mumbai,2021-01-27
C06353,44,Gold,Pune,2021-07-04
C06354,18,Silver,Bangalore,2020-02-06
C06355,32,Gold,Pune,2020-10-17
C06356,44,Bronze,Bangalore,2020-04-26
C06357,33,Gold,Mumbai,2020-09-21
C06358,38,Silver,Hyderabad,2022-01-06
C06359,18,Silver,Hyderabad,2021-10-30
C06360,46,Bronze,Hyderabad,2020-01-09
C06361,20,Silver,Chennai,2020-03-09
C06362,29,Gold,Hyderabad,2021-04-01
C06363,45,Bronze,Delhi,2020-11-19
C06364,56,Silver,Bangalore,2021-05-25
C06365,54,Silver,Hyderabad,2022-06-28
C06366,48,Gold,Delhi,2022-03-10
C06367,48,Gold,Delhi,2020-07-01
C06368,50,Bronze,Delhi,2021-01-09
C06369,50,Silver,Pune,2020-11-05
C06370,57,Gold,Pune,2020-03-01
C06371,28,Bronze,Delhi,2020-11-16
C06372,46,Silver,Chennai,2022-02-22
C06373,42,Silver,Hyderabad,2021-11-25
C06374,30,Bronze,Bangalore,2022-01-04
C06375,36,Bronze,Chennai,2022-09-12
C06376,53,Gold,Mumbai,2021-04-15
C06377,45,Silver,Pune,2020-08-13
C06378,21,Silver,Hyderabad,2020-12-24
C06379,20,Silver,Hyderabad,2021-08-12
C06380,55,Bronze,Mumbai,2022-05-05
C06381,54,Gold,Mumbai,2021-12-14
C06382,42,Silver,Hyderabad,2020-10-24
C06383,58,Bronze,Mumbai,2020-11-03
C06384,52,Silver,Hyderabad,2022-05-04
C06385,46,Gold,Chennai,2022-06-16
C06386,58,Silver,Mumbai,2022-08-20
C06387,46,Gold,Chennai,2020-02-04
C06388,29,Gold,Chennai,2022-09-19
C06389,52,Silver,Mumbai,2021-01-16
C06390,37,Silver,Hyderabad,2021-01-24
C06391,34,Gold,Delhi,2021-11-29
C06392,29,Bronze,Hyderabad,2020-10-30
C06393,53,Gold,Bangalore,2021-08-06
C06394,27,Silver,Mumbai,2020-03-06
C06395,35,Silver,Pune,2022-04-11
C06396,47,Bronze,Mumbai,2022-08-02
C06397,25,Gold,Bangalore,2021-03-31
C06398,58,Gold,Chennai,2020-02-28
C06399,30,Gold,Pune,2020-08-15
C06400,48,Silver,Pune,2021-07-11
C06401,23,Gold,Hyderabad,2021-12-05
C06402,24,Bronze,Delhi,2021-07-03
C06403,38,Silver,Hyderabad,2022-07-05
C06404,55,Silver,Pune,2022-06-26
C06405,45,Gold,Pune,2021-08-19
C06406,38,Bronze,Delhi,2021-11-28
C06407,38,Silver,Mumbai,2022-05-11
C06408,41,Silver,Delhi,2022-04-19
C06409,44,Gold,Chennai,2020-03-02
C06410,44,Gold,Hyderabad,2022-04-29
C06411,30,Bronze,Mumbai,2020-12-04
C06412,46,Gold,Hyderabad,2022-03-19
C06413,56,Bronze,Delhi,2020-12-18
C06414,45,Silver,Mumbai,2020-01-10
C06415,54,Bronze,Delhi,2022-01-24
C06416,46,Bronze,Chennai,2020-04-19
C06417,39,Bronze,Bangalore,2020-06-29
C06418,53,Silver,Pune,2022-05-08
C06419,47,Gold,Mumbai,2021-06-05
C06420,45,Silver,Pune,2022-07-17
C06421,40,Gold,Bangalore,2022-04-24
C06422,50,Bronze,Mumbai,2021-06-01
C06423,21,Bronze,Pune,2020-05-24
C06424,20,Bronze,Pune,2021-01-18
C06425,49,Bronze,Mumbai,2021-09-25
C06426,21,Bronze,Pune,2020-05-16
C06427,18,Gold,Pune,2020-11-15
C06428,29,Gold,Mumbai,2020-02-16
C06429,30,Bronze,Pune,2021-06-13
C06430,51,Silver,Pune,2020-10-06
C06431,46,Silver,Hyderabad,2020-11-30
C06432,26,Bronze,Chennai,2022-03-22
C06433,48,Gold,Hyderabad,2020-08-13
C06434,24,Silver,Bangalore,2022-03-17
C06435,30,Silver,Hyderabad,2020-06-16
C06436,19,Silver,Hyderabad,2021-10-26
C06437,50,Bronze,Bangalore,2021-04-24
C06438,24,Silver,Pune,2020-07-20
C06439,35,Silver,Pune,2020-07-28
C06440,25,Silver,Hyderabad,2020-10-06
C06441,29,Silver,Bangalore,2021-06-15
C06442,47,Gold,Pune,2020-03-14
C06443,26,Bronze,Delhi,2020-01-08
C06444,45,Bronze,Mumbai,2022-01-01
C06445,21,Gold,Mumbai,2021-03-05
C06446,56,Gold,Chennai,2021-12-25
C06447,34,Bronze,Mumbai,2020-09-14
C06448,28,Silver,Hyderabad,2021-12-10
C06449,19,Silver,Mumbai,2020-08-15
C06450,40,Bronze,Mumbai,2020-02-06
C06451,39,Silver,Delhi,2020-08-09
C06452,43,Gold,Pune,2020-06-06
C06453,29,Silver,Delhi,2022-09-01
C06454,49,Silver,Hyderabad,2022-03-15
C06455,26,Silver,Mumbai,2020-01-30
C06456,22,Bronze,Pune,2021-01-15
C06457,43,Gold,Chennai,2021-07-22
C06458,24,Silver,Chennai,2022-09-07
C06459,46,Bronze,Mumbai,2020-08-13
C06460,50,Silver,Mumbai,2021-03-23
C06461,41,Gold,Chennai,2021-11-09
C06462,42,Silver,Chennai,2020-12-13
C06463,48,Gold,Hyderabad,2021-01-15
C06464,46,Silver,Mumbai,2020-09-18
C06465,22,Gold,Chennai,2022-06-15
C06466,55,Silver,Bangalore,2021-05-02
C06467,28,Gold,Chennai,2022-03-15
C06468,49,Silver,Pune,2022-03-11
C06469,25,Silver,Pune,2022-02-03
C06470,37,Bronze,Bangalore,2021-08-03
C06471,51,Bronze,Hyderabad,2022-08-18
C06472,59,Gold,Mumbai,2020-08-01
C06473,25,Silver,Mumbai,2020-07-07
C06474,19,Gold,Chennai,2020-12-03
C06475,38,Bronze,Pune,2022-05-29
C06476,32,Gold,Hyderabad,2022-07-12
C06477,23,Gold,Hyderabad,2020-09-17
C06478,22,Bronze,Hyderabad,2021-11-02
C06479,20,Silver,Chennai,2022-09-22
C06480,33,Gold,Mumbai,2021-07-29
C06481,52,Bronze,Hyderabad,2020-11-19
C06482,26,Silver,Chennai,2021-08-10
C06483,52,Bronze,Chennai,2021-12-08
C06484,36,Gold,Bangalore,2021-09-29
C06485,51,Silver,Delhi,2021-06-18
C06486,56,Silver,Hyderabad,2021-12-03
C06487,27,Bronze,Delhi,2020-02-19
C06488,27,Bronze,Mumbai,2022-03-23
C06489,37,Bronze,Chennai,2021-02-10
C06490,18,Silver,Hyderabad,2021-08-08
C06491,23,Silver,Pune,2020-01-24
C06492,19,Gold,Mumbai,2021-08-08
C06493,55,Silver,Bangalore,2021-09-26
C06494,50,Gold,Bangalore,2021-07-24
C06495,20,Bronze,Delhi,2022-06-18
C06496,53,Bronze,Chennai,2020-01-19
C06497,30,Silver,Delhi,2022-06-24
C06498,52,Bronze,Pune,2021-05-04
C06499,32,Bronze,Pune,2021-08-10
C06500,39,Silver,Bangalore,2022-03-15
C06501,21,Gold,Hyderabad,2021-09-02
C06502,34,Silver,Bangalore,2021-10-23
C06503,22,Gold,Bangalore,2020-04-04
C06504,38,Silver,Pune,2020-07-23
C06505,41,Silver,Delhi,2021-09-11
C06506,48,Bronze,Pune,2020-07-10
C06507,57,Silver,Chennai,2021-04-17
C06508,47,Silver,Pune,2021-09-11
C06509,59,Gold,Pune,2020-07-24
C06510,24,Bronze,Bangalore,2022-01-11
C06511,24,Gold,Hyderabad,2021-08-31
C06512,44,Gold,Bangalore,2021-11-08
C06513,41,Bronze,Mumbai,2022-09-07
C06514,36,Bronze,Pune,2020-02-25
C06515,58,Bronze,Pune,2020-01-10
C06516,51,Silver,Mumbai,2021-08-29
C06517,39,Bronze,Pune,2021-05-09
C06518,44,Bronze,Pune,2022-09-10
C06519,23,Bronze,Chennai,2022-06-08
C06520,27,Gold,Pune,2022-02-18
C06521,48,Gold,Mumbai,2021-03-01
C06522,42,Silver,Bangalore,2020-05-08
C06523,19,Gold,Pune,2021-02-15
C06524,27,Silver,Hyderabad,2020-12-13
C06525,27,Gold,Mumbai,2020-12-24
C06526,43,Bronze,Delhi,2020-02-15
C06527,22,Gold,Chennai,2021-03-15
C06528,39,Silver,Mumbai,2022-05-02
C06529,21,Gold,Bangalore,2021-05-08
C06530,51,Bronze,Mumbai,2021-05-16
C06531,24,Silver,Delhi,2021-05-02
C06532,34,Bronze,Chennai,2022-08-02
C06533,28,Bronze,Hyderabad,2022-08-15
C06534,25,Silver,Delhi,2021-01-16
C06535,45,Bronze,Mumbai,2022-05-10
C06536,50,Bronze,Delhi,2022-04-06
C06537,42,Gold,Mumbai,2020-01-17
C06538,38,Bronze,Hyderabad,2022-07-14
C06539,29,Bronze,Hyderabad,2021-10-16
C06540,43,Bronze,Bangalore,2022-07-21
C06541,46,Bronze,Hyderabad,2022-04-03
C06542,55,Silver,Pune,2022-02-28
C06543,52,Gold,Delhi,2022-05-13
